1,0,0,00,   ,-0.422577,   ,-0.422577
0,1,0,00,   ,-0.422577,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
0,0.333333,1,0.333333,0,   ,-0.704295,   ,-0.422577
